CdStationMesureEauxSurface,Température,pH,O2_dissous,Conductivité,MES,Turbidité,Carbone_org,Nitrates,Phosphore_total,Azote_Kjeldahl,Orthophosphates,Ammonium,Nitrites,DBO5,DCO,cluster
02094973,8.666666666666666,7.191666666666666,10.883333333333333,53.916666666666664,8.483333333333333,2.1075,2.5416666666666665,2.3083333333333336,0.021666666666666667,0.525,0.023333333333333334,0.050833333333333335,0.01,0.9916666666666667,8.833333333333334,0
02094979,8.076923076923077,6.776923076923077,11.153846153846153,60.92307692307692,5.1,2.83,1.7153846153846155,3.6692307692307695,0.01076923076923077,0.5,0.018384615384615385,0.05153846153846154,0.01,1.0307692307692309,7.153846153846154,0
02095500,10.341666666666667,7.6375,9.658333333333333,328.6666666666667,13.816666666666668,8.35,3.9,11.5,0.105,0.6333333333333333,0.24158333333333334,0.14583333333333334,0.12333333333333334,1.55,11.25,2
02095600,11.049999999999999,7.608333333333333,9.1,261.25,12.049999999999999,8.133333333333333,4.175,7.166666666666667,0.09583333333333333,0.6583333333333333,0.21133333333333335,0.13999999999999999,0.08,1.7583333333333335,12.25,2
02096000,11.325000000000001,7.841666666666666,9.775,293.25,12.416666666666666,6.666666666666667,4.041666666666667,5.741666666666667,0.10333333333333333,0.5833333333333334,0.19366666666666665,0.09749999999999999,0.06416666666666666,1.5583333333333333,13.916666666666666,2
02096500,10.875,8.049999999999999,9.424999999999999,733.0,5.041666666666667,3.475,3.266666666666667,16.933333333333334,0.12416666666666666,0.5166666666666667,0.33375,0.07083333333333335,0.08750000000000001,1.4000000000000001,7.916666666666667,2
02096750,16.454545454545453,7.927272727272728,8.372727272727273,351.45454545454544,11.8,10.118181818181817,6.8,3.6636363636363636,0.026363636363636363,0.8090909090909091,0.0432,0.062,0.018,1.3909090909090909,21.545454545454547,3
02096900,11.658333333333333,8.016666666666667,9.966666666666667,421.3333333333333,11.716666666666667,8.049999999999999,4.433333333333334,7.716666666666666,0.10583333333333333,0.6666666666666666,0.2578333333333333,0.10083333333333333,0.075,1.7916666666666667,13.416666666666666,2
02097000,10.607692307692307,7.938461538461539,8.976923076923077,1034.2307692307693,14.146153846153847,9.953846153846154,6.623076923076923,9.830769230769231,0.24461538461538462,0.9230769230769231,0.6014615384615385,0.13615384615384615,0.1123076923076923,1.823076923076923,17.46153846153846,3
02098200,9.799999999999999,7.7749999999999995,8.866666666666667,287.9166666666667,26.458333333333332,13.0,4.2749999999999995,7.425,0.16,0.725,0.32958333333333334,0.16749999999999998,0.13833333333333334,2.766666666666667,14.166666666666666,3
02098800,10.691666666666668,7.9875,9.950000000000001,537.0833333333334,6.416666666666667,4.633333333333334,3.15,10.35,0.1025,0.5166666666666667,0.2275,0.07333333333333333,0.06583333333333334,1.4416666666666667,8.833333333333334,2
02099500,11.75,7.929166666666667,9.583333333333334,580.0,22.400000000000002,16.941666666666666,5.566666666666666,7.591666666666666,0.1275,0.7416666666666667,0.305,0.13,0.06916666666666667,1.875,15.75,3
02099800,11.058333333333332,7.933333333333334,9.516666666666667,481.9166666666667,26.0,9.35,3.3333333333333335,13.924999999999999,0.20833333333333334,0.8083333333333332,0.4059166666666667,0.245,0.1575,1.875,12.333333333333334,3
02100150,11.466666666666667,7.941666666666666,9.825000000000001,554.75,20.666666666666668,12.85,4.441666666666666,11.049999999999999,0.15833333333333335,0.7666666666666666,0.3738333333333333,0.17666666666666667,0.11916666666666666,1.6166666666666665,12.5,3
02100600,10.127272727272727,7.380000000000001,10.145454545454545,175.0,23.363636363636363,6.3,4.081818181818182,6.363636363636363,0.17636363636363636,0.8,0.27154545454545453,0.35727272727272724,0.07818181818181819,2.1818181818181817,14.363636363636363,0
02100830,9.75,7.970000000000001,10.75,424.6666666666667,13.033333333333333,8.299999999999999,3.0666666666666664,10.758333333333333,0.12333333333333334,0.6333333333333333,0.22799999999999998,0.125,0.07833333333333332,1.75,10.166666666666666,2
02101050,10.383333333333333,7.781818181818181,6.983333333333333,1050.4166666666667,17.483333333333334,6.491666666666667,4.725,7.541666666666667,0.2325,3.533333333333333,0.46349999999999997,3.498333333333333,0.3933333333333333,2.5500000000000003,16.833333333333332,1
02103800,11.766666666666666,7.759090909090909,6.8,1241.75,31.191666666666666,12.408333333333333,6.875,8.799999999999999,0.5658333333333333,3.4250000000000003,0.7897500000000001,2.3033333333333332,0.5883333333333333,5.816666666666666,39.333333333333336,1
02103850,12.166666666666666,7.668181818181819,7.266666666666667,1239.8333333333333,13.5,6.791666666666667,5.166666666666667,6.616666666666667,0.225,1.4833333333333334,0.40724999999999995,0.6325,0.23833333333333337,3.9166666666666665,19.916666666666668,3
